Date,HargaJual,HargaBeli,Inflasi,HargaMinyak,KursJual,KursBeli,Tanggal,Bulan,Tahun
19/05/2022,857000,973000,3.47,108.13,14755.41,14608.59,,,
18/05/2022,855000,971000,3.47,109.59,14724.26,14577.75,,,
17/05/2022,858000,974000,3.47,112.4,14692.1,14545.91,,,
16/05/2022,852000,967000,3.47,114.2,14657.93,14512.08,,,
15/05/2022,852000,967000,3.47,110.49,14657.93,14512.08,,,
14/05/2022,852000,967000,3.47,110.49,14657.93,14512.08,,,
13/05/2022,855000,969000,3.47,110.49,14657.93,14512.08,,,
12/05/2022,867000,975000,3.47,106.13,14618.73,14473.27,,,
11/05/2022,858000,966000,3.47,105.71,14618.73,14473.27,,,
10/05/2022,866000,970000,3.47,99.76,14606.67,14461.33,,,
09/05/2022,876000,977000,3.47,103.09,14552.4,14407.6,,,
08/05/2022,876000,975000,3.47,109.77,14490.09,14345.91,,,
07/05/2022,876000,975000,3.47,109.77,14490.09,14345.91,,,
06/05/2022,876000,975000,3.47,109.77,14490.09,14345.91,,,
05/05/2022,876000,975000,3.47,108.26,14490.09,14345.91,,,
04/05/2022,876000,975000,3.47,107.81,14490.09,14345.91,,,
03/05/2022,876000,975000,3.47,102.41,14490.09,14345.91,,,
02/05/2022,876000,975000,3.47,105.17,14490.09,14345.91,,,
01/05/2022,876000,975000,3.47,104.69,14490.09,14345.91,,,
30/04/2022,876000,975000,3.47,104.69,14490.09,14345.91,,,
29/04/2022,876000,975000,3.47,104.69,14490.09,14345.91,,,
28/04/2022,876000,975000,3.47,105.36,14490.09,14345.91,,,
27/04/2022,885000,981000,3.47,102.02,14484.06,14339.94,,,
26/04/2022,886000,982000,3.47,101.7,14524.26,14379.74,,,
25/04/2022,892000,892000,3.47,98.54,14432.81,14289.2,,,
24/04/2022,893000,989000,3.47,102.07,14419.74,14276.26,,,
23/04/2022,893000,989000,3.47,102.07,14419.74,14276.26,,,
22/04/2022,901000,997000,3.47,102.07,14419.74,14276.26,,,
21/04/2022,902000,998000,3.47,103.79,14422.76,14279.25,,,
20/04/2022,899000,995000,3.47,102.75,14418.74,14275.27,,,
19/04/2022,912000,1007000,3.47,102.56,14427.78,14284.22,,,
18/04/2022,915000,1010000,3.47,108.21,14420.75,14277.26,,,
17/04/2022,910000,1005000,3.47,106.95,14430.8,14287.21,,,
16/04/2022,910000,1005000,3.47,106.95,14430.8,14287.21,,,
15/04/2022,910000,1005000,3.47,106.95,14430.8,14287.21,,,
14/04/2022,911000,1006000,3.47,106.95,14430.8,14287.21,,,
13/04/2022,907000,1002000,3.47,104.25,14435.82,14292.18,,,
12/04/2022,902000,997000,3.47,100.6,14441.85,14298.15,,,
11/04/2022,898000,993000,3.47,94.29,14436.83,14293.18,,,
10/04/2022,899000,994000,3.47,98.26,14430.8,14287.21,,,
09/04/2022,899000,994000,3.47,98.26,14430.8,14287.21,,,
08/04/2022,893000,988000,3.47,98.26,14430.8,14287.21,,,
07/04/2022,889000,984000,3.47,96.03,14435.82,14292.18,,,
06/04/2022,887000,983000,3.47,96.23,14419.74,14276.26,,,
05/04/2022,892000,988000,3.47,101.96,14433.81,14290.19,,,
04/04/2022,889000,985000,3.47,103.28,14435.82,14292.18,,,
03/04/2022,889000,985000,3.47,99.27,14428.79,14285.22,,,
02/04/2022,889000,985000,3.47,99.27,14428.79,14285.22,,,
01/04/2022,893000,989000,3.47,99.27,14428.79,14285.22,,,
31/03/2022,891000,987000,2.64,100.28,14420.75,14277.26,,,
30/03/2022,887000,983000,2.64,107.82,14435.82,14292.18,,,
29/03/2022,889000,985000,2.64,104.24,14431.8,14288.2,,,
28/03/2022,903000,999000,2.64,105.96,14412.71,14269.3,,,
27/03/2022,903000,999000,2.64,113.9,14432.81,14289.2,,,
26/03/2022,903000,999000,2.64,113.9,14432.81,14289.2,,,
25/03/2022,904000,1000000,2.64,113.9,14432.81,14289.2,,,
24/03/2022,898000,994000,2.64,112.34,14422.76,14279.25,,,
23/03/2022,887000,984000,2.64,114.93,14429.79,14286.21,,,
22/03/2022,892000,989000,2.64,111.76,14412.71,14269.3,,,
21/03/2022,886000,983000,2.64,112.12,14411.7,14268.3,,,
20/03/2022,887000,984000,2.64,104.7,14361.45,14218.55,,,
19/03/2022,887000,984000,2.64,104.7,14361.45,14218.55,,,
18/03/2022,894000,991000,2.64,104.7,14361.45,14218.55,,,
17/03/2022,888000,986000,2.64,102.98,14382.56,14239.45,,,
16/03/2022,886000,984000,2.64,95.04,14392.61,14249.4,,,
15/03/2022,900000,994000,2.64,96.44,14399.64,14256.36,,,
14/03/2022,908000,1001000,2.64,103.01,14377.53,14234.47,,,
13/03/2022,916000,1009000,2.64,109.33,14369.49,14226.51,,,
12/03/2022,916000,1009000,2.64,109.33,14369.49,14226.51,,,
11/03/2022,917000,1010000,2.64,109.33,14369.49,14226.51,,,
10/03/2022,917000,1010000,2.64,106.02,14442.86,14299.15,,,
09/03/2022,943000,1036000,2.64,108.7,14465.97,14322.03,,,
08/03/2022,926000,1019000,2.64,123.7,14483.06,14338.95,,,
07/03/2022,920000,1013000,2.64,119.4,14454.92,14311.09,,,
06/03/2022,912000,1005000,2.64,115.68,14444.87,14301.14,,,
05/03/2022,912000,1005000,2.64,115.68,14444.87,14301.14,,,
04/03/2022,895000,990000,2.64,115.68,14444.87,14301.14,,,
03/03/2022,892000,987000,2.64,107.67,14421.75,14278.25,,,
02/03/2022,892000,987000,2.64,110.6,14421.75,14278.25,,,
01/03/2022,882000,977000,2.64,103.41,14440.85,14297.16,,,
28/02/2022,883000,978000,2.06,95.72,14442.86,14299.15,,,
27/02/2022,874000,969000,2.06,91.59,14442.86,14299.15,,,
26/02/2022,874000,969000,2.06,91.59,14442.86,14299.15,,,
25/02/2022,882000,975000,2.06,91.59,14442.86,14299.15,,,
24/02/2022,881000,974000,2.06,92.81,14426.78,14283.23,,,
23/02/2022,876000,969000,2.06,92.1,14433.81,14290.19,,,
22/02/2022,879000,972000,2.06,92.35,14400.65,14257.36,,,
21/02/2022,878000,972000,2.06,92.65,14410.7,14267.31,,,
20/02/2022,874000,969000,2.06,91.62,14372.51,14229.5,,,
19/02/2022,874000,969000,2.06,91.07,14372.51,14229.5,,,
18/02/2022,872000,967000,2.06,91.07,14372.51,14229.5,,,
17/02/2022,857000,953000,2.06,91.76,14349.39,14206.61,,,
16/02/2022,850000,946000,2.06,93.66,14363.46,14220.54,,,
15/02/2022,861000,957000,2.06,92.07,14409.69,14266.31,,,
14/02/2022,857000,953000,2.06,95.46,14430.8,14287.21,,,
13/02/2022,857000,953000,2.06,93.1,14415.72,14272.28,,,
12/02/2022,857000,953000,2.06,93.1,14415.72,14272.28,,,
11/02/2022,843000,941000,2.06,93.1,14415.72,14272.28,,,
10/02/2022,847000,945000,2.06,89.88,14437.83,14294.17,,,
09/02/2022,845000,943000,2.06,89.66,14456.93,14313.08,,,
08/02/2022,845000,943000,2.06,89.36,14476.02,14331.98,,,
07/02/2022,838000,937000,2.06,91.32,14447.88,14304.12,,,
06/02/2022,836000,935000,2.06,92.31,14452.91,14309.1,,,
05/02/2022,836000,935000,2.06,92.31,14452.91,14309.1,,,
04/02/2022,835000,934000,2.06,92.31,14452.91,14309.1,,,
03/02/2022,834000,933000,2.06,90.27,14418.74,14275.27,,,
02/02/2022,833000,932000,2.06,88.26,14463.96,14320.04,,,
01/02/2022,832000,931000,2.06,88.2,14452.91,14309.1,,,
31/01/2022,829000,927000,2.18,88.15,14452.91,14309.1,,,
30/01/2022,830000,928000,2.18,86.82,14456.93,14313.08,,,
29/01/2022,830000,928000,2.18,86.82,14456.93,14313.08,,,
28/01/2022,832000,930000,2.18,86.82,14456.93,14313.08,,,
27/01/2022,841000,938000,2.18,86.61,14417.73,14274.27,,,
26/01/2022,853000,950000,2.18,87.35,14429.79,14286.21,,,
25/01/2022,849000,947000,2.18,85.6,14398.64,14255.37,,,
24/01/2022,846000,944000,2.18,83.31,14418.74,14275.27,,,
23/01/2022,847000,945000,2.18,85.14,14425.77,14282.23,,,
22/01/2022,847000,945000,2.18,85.14,14425.77,14282.23,,,
21/01/2022,848000,947000,2.18,85.14,14425.77,14282.23,,,
20/01/2022,848000,948000,2.18,86.9,14441.85,14298.15,,,
19/01/2022,836000,936000,2.18,86.96,14396.63,14253.38,,,
18/01/2022,838000,939000,2.18,85.43,14394.62,14251.39,,,
17/01/2022,836000,937000,2.18,83.69,14381.55,14238.45,,,
16/01/2022,837000,938000,2.18,83.83,14382.56,14239.45,,,
15/01/2022,837000,938000,2.18,83.82,14382.56,14239.45,,,
14/01/2022,838000,939000,2.18,83.82,14382.56,14239.45,,,
13/01/2022,839000,941000,2.18,82.12,14373.51,14230.49,,,
12/01/2022,837000,940000,2.18,82.64,14370.5,14227.51,,,
11/01/2022,830000,934000,2.18,81.22,14394.62,14251.39,,,
10/01/2022,828000,933000,2.18,78.23,14431.8,14288.2,,,
09/01/2022,829000,934000,2.18,78.9,14467.98,14324.02,,,
08/01/2022,829000,934000,2.18,78.9,14467.98,14324.02,,,
07/01/2022,829000,934000,2.18,78.9,14467.98,14324.02,,,
06/01/2022,835000,941000,2.18,79.46,14436.83,14293.18,,,
05/01/2022,834000,940000,2.18,77.85,14381.55,14238.45,,,
04/01/2022,828000,935000,2.18,76.99,14341.35,14198.65,,,
03/01/2022,840000,945000,2.18,76.08,14349.39,14206.61,,,
02/01/2022,833000,938000,2.18,75.21,14340.35,14197.66,,,
01/01/2022,833000,938000,2.18,75.21,14340.35,14197.66,,,
31/12/2021,833000,938000,1.87,75.21,14340.35,14197.66,,,
30/12/2021,828000,933000,1.87,76.99,14336.33,14193.68,,,
29/12/2021,827000,932000,1.87,76.56,14308.19,14165.82,,,
28/12/2021,829000,934000,1.87,75.98,14296.13,14153.88,,,
27/12/2021,826000,931000,1.87,75.57,14290.1,14147.91,,,
26/12/2021,828000,933000,1.87,73.79,14322.26,14179.75,,,
25/12/2021,828000,933000,1.87,73.79,14322.26,14179.75,,,
24/12/2021,828000,933000,1.87,73.79,14322.26,14179.75,,,
23/12/2021,827000,932000,1.87,73.79,14335.32,14192.68,,,
22/12/2021,826000,931000,1.87,72.76,14420.75,14277.26,,,
21/12/2021,829000,934000,1.87,71.12,14455.92,14312.08,,,
20/12/2021,830000,935000,1.87,68.23,14414.72,14271.29,,,
19/12/2021,829000,934000,1.87,70.86,14414.72,14271.29,,,
18/12/2021,829000,934000,1.87,70.86,14414.72,14271.29,,,
17/12/2021,829000,934000,1.87,70.86,14414.72,14271.29,,,
16/12/2021,821000,927000,1.87,72.38,14408.69,14265.32,,,
15/12/2021,818000,924000,1.87,70.87,14419.74,14276.26,,,
14/12/2021,823000,929000,1.87,70.73,14417.73,14274.27,,,
13/12/2021,824000,930000,1.87,71.29,14449.89,14306.11,,,
12/12/2021,824000,930000,1.87,71.67,14422.76,14279.25,,,
11/12/2021,824000,930000,1.87,71.67,14422.76,14279.25,,,
10/12/2021,820000,927000,1.87,71.67,14422.76,14279.25,,,
09/12/2021,823000,930000,1.87,70.94,14419.74,14276.26,,,
08/12/2021,827000,933000,1.87,72.36,14480.04,14335.96,,,
07/12/2021,827000,933000,1.87,72.05,14513.21,14368.8,,,
06/12/2021,826000,932000,1.87,69.49,14480.04,14335.96,,,
05/12/2021,826000,932000,1.87,66.26,14449.89,14306.11,,,
04/12/2021,826000,932000,1.87,66.26,14449.89,14306.11,,,
03/12/2021,820000,926000,1.87,66.26,14449.89,14306.11,,,
02/12/2021,824000,929000,1.87,66.5,14424.77,14281.24,,,
01/12/2021,820000,925000,1.87,65.57,14391.6,14248.4,,,
30/11/2021,826000,930000,1.75,66.18,14411.7,14268.3,,,
29/11/2021,826000,930000,1.75,69.95,14351.4,14208.6,,,
28/11/2021,825000,929000,1.75,68.15,14351.4,14208.6,,,
27/11/2021,825000,929000,1.75,68.15,14351.4,14208.6,,,
26/11/2021,826000,930000,1.75,68.15,14351.4,14208.6,,,
25/11/2021,825000,929000,1.75,77.41,14343.36,14200.64,,,
24/11/2021,825000,929000,1.75,78.39,14343.36,14200.64,,,
23/11/2021,832000,935000,1.75,78.5,14326.28,14183.73,,,
22/11/2021,845000,947000,1.75,76.75,14308.19,14165.82,,,
21/11/2021,845000,947000,1.75,76.1,14302.16,14159.85,,,
20/11/2021,845000,947000,1.75,76.1,14302.16,14159.85,,,
19/11/2021,851000,953000,1.75,76.1,14302.16,14159.85,,,
18/11/2021,854000,956000,1.75,79.01,14330.3,14187.71,,,
17/11/2021,846000,948000,1.75,78.36,14282.06,14139.95,,,
16/11/2021,850000,952000,1.75,80.76,14277.03,14134.97,,,
15/11/2021,853000,955000,1.75,80.88,14314.22,14171.79,,,
14/11/2021,852000,955000,1.75,80.79,14359.44,14216.56,,,
13/11/2021,852000,955000,1.75,80.79,14359.44,14216.56,,,
12/11/2021,852000,956000,1.75,80.79,14359.44,14216.56,,,
11/11/2021,847000,951000,1.75,81.59,14324.27,14181.74,,,
10/11/2021,837000,943000,1.75,81.34,14304.17,14161.84,,,
09/11/2021,837000,943000,1.75,84.15,14339.34,14196.66,,,
08/11/2021,839000,945000,1.75,81.93,14445.87,14302.13,,,
07/11/2021,839000,946000,1.75,81.27,14398.64,14255.37,,,
06/11/2021,839000,946000,1.75,81.27,14398.64,14255.37,,,
05/11/2021,825000,934000,1.75,81.27,14398.64,14255.37,,,
04/11/2021,817000,927000,1.75,78.81,14372.51,14229.5,,,
03/11/2021,819000,929000,1.75,80.86,14332.31,14189.7,,,
02/11/2021,820000,930000,1.75,83.91,14306.18,14163.83,,,
01/11/2021,813000,924000,1.75,84.05,14241.86,14100.15,,,
31/10/2021,815000,925000,1.66,83.57,14270.0,14128.01,,,
30/10/2021,815000,925000,1.66,83.57,14270.0,14128.01,,,
29/10/2021,821000,931000,1.66,83.57,14270.0,14128.01,,,
28/10/2021,819000,930000,1.66,82.81,14254.92,14113.08,,,
27/10/2021,817000,929000,1.66,82.66,14235.83,14094.18,,,
26/10/2021,822000,934000,1.66,84.65,14253.92,14112.09,,,
25/10/2021,816000,929000,1.66,83.76,14232.81,14091.19,,,
24/10/2021,815000,928000,1.66,83.76,14203.67,14062.34,,,
23/10/2021,815000,928000,1.66,83.76,14203.67,14062.34,,,
22/10/2021,811000,925000,1.66,83.76,14203.67,14062.34,,,
21/10/2021,807000,921000,1.66,82.5,14150.4,14009.6,,,
20/10/2021,802000,916000,1.66,83.87,14166.48,14025.52,,,
19/10/2021,802000,915000,1.66,82.96,14166.48,14025.52,,,
18/10/2021,803000,915000,1.66,82.44,14154.42,14013.58,,,
17/10/2021,803000,914000,1.66,82.28,14225.78,14084.23,,,
16/10/2021,803000,914000,1.66,82.28,14225.78,14084.23,,,
15/10/2021,817000,926000,1.66,82.28,14225.78,14084.23,,,
14/10/2021,819000,928000,1.66,81.31,14292.11,14149.9,,,
13/10/2021,805000,916000,1.66,80.44,14288.09,14145.92,,,
12/10/2021,801000,912000,1.66,80.64,14281.05,14138.95,,,
11/10/2021,803000,914000,1.66,80.52,14296.13,14153.88,,,
10/10/2021,803000,914000,1.66,79.35,14309.19,14166.81,,,
09/10/2021,803000,914000,1.66,79.35,14309.19,14166.81,,,
08/10/2021,803000,914000,1.66,79.35,14309.19,14166.81,,,
07/10/2021,807000,918000,1.66,78.3,14316.23,14173.78,,,
06/10/2021,805000,917000,1.66,77.43,14331.3,14188.7,,,
05/10/2021,810000,922000,1.66,78.93,14347.38,14204.62,,,
04/10/2021,811000,924000,1.66,77.62,14386.58,14243.43,,,
03/10/2021,809000,923000,1.66,75.88,14392.61,14249.4,,,
02/10/2021,809000,923000,1.66,75.88,14392.61,14249.4,,,
01/10/2021,806000,922000,1.66,75.88,14392.61,14249.4,,,
30/09/2021,797000,913000,1.6,75.03,14378.54,14235.47,,,
29/09/2021,798000,913000,1.6,74.83,14340.35,14197.66,,,
28/09/2021,803000,918000,1.6,75.29,14329.29,14186.71,,,
27/09/2021,803000,918000,1.6,75.45,14321.25,14178.75,,,
26/09/2021,803000,918000,1.6,73.98,14327.28,14184.72,,,
25/09/2021,803000,918000,1.6,73.98,14327.28,14184.72,,,
24/09/2021,802000,917000,1.6,73.98,14327.28,14184.72,,,
23/09/2021,810000,924000,1.6,73.3,14320.25,14177.76,,,
22/09/2021,813000,926000,1.6,72.23,14315.22,14172.78,,,
21/09/2021,809000,922000,1.6,70.56,14322.26,14179.75,,,
20/09/2021,804000,917000,1.6,70.29,14304.17,14161.84,,,
19/09/2021,806000,918000,1.6,71.97,14309.19,14166.81,,,
18/09/2021,806000,918000,1.6,71.97,14309.19,14166.81,,,
17/09/2021,806000,918000,1.6,71.97,14309.19,14166.81,,,
16/09/2021,822000,932000,1.6,72.61,14323.26,14180.74,,,
15/09/2021,827000,936000,1.6,72.61,14328.29,14185.72,,,
14/09/2021,822000,932000,1.6,70.46,14331.3,14188.7,,,
13/09/2021,819000,929000,1.6,70.45,14296.13,14153.88,,,
12/09/2021,819000,929000,1.6,69.72,14343.36,14200.64,,,
11/09/2021,819000,929000,1.6,69.72,14343.36,14200.64,,,
10/09/2021,824000,934000,1.6,69.72,14343.36,14200.64,,,
09/09/2021,821000,930000,1.6,68.14,14337.33,14194.67,,,
08/09/2021,820000,928000,1.6,69.3,14265.98,14124.03,,,
07/09/2021,834000,940000,1.6,68.35,14310.2,14167.81,,,
06/09/2021,836000,942000,1.6,68.8,14332.31,14189.7,,,
05/09/2021,837000,943000,1.6,68.75,14352.41,14209.6,,,
04/09/2021,837000,943000,1.6,69.29,14352.41,14209.6,,,
03/09/2021,831000,937000,1.6,69.29,14352.41,14209.6,,,
02/09/2021,832000,939000,1.6,69.99,14355.42,14212.58,,,
01/09/2021,834000,941000,1.6,68.59,14377.53,14234.47,,,
31/08/2021,836000,944000,1.59,68.5,14445.87,14302.13,,,
30/08/2021,842000,951000,1.59,69.21,14503.16,14358.85,,,
29/08/2021,841000,951000,1.59,68.74,14495.12,14350.89,,,
28/08/2021,841000,951000,1.59,68.74,14495.12,14350.89,,,
27/08/2021,830000,942000,1.59,68.74,14495.12,14350.89,,,
26/08/2021,829000,942000,1.59,67.42,14480.04,14335.96,,,
25/08/2021,835000,950000,1.59,68.36,14462.96,14319.05,,,
24/08/2021,837000,953000,1.59,67.54,14487.08,14342.93,,,
23/08/2021,828000,946000,1.59,65.64,14536.32,14391.68,,,
22/08/2021,829000,948000,1.59,62.32,14486.07,14341.93,,,
21/08/2021,829000,948000,1.59,62.32,14486.07,14341.93,,,
20/08/2021,826000,946000,1.59,62.32,14486.07,14341.93,,,
19/08/2021,827000,947000,1.59,63.69,14455.92,14312.08,,,
18/08/2021,826000,946000,1.59,65.46,14454.92,14311.09,,,
17/08/2021,822000,942000,1.59,66.59,14459.94,14316.06,,,
16/08/2021,822000,942000,1.59,67.29,14459.94,14316.06,,,
15/08/2021,822000,942000,1.59,68.44,14460.95,14317.06,,,
14/08/2021,822000,942000,1.59,68.44,14460.95,14317.06,,,
13/08/2021,810000,932000,1.59,68.44,14460.95,14317.06,,,
12/08/2021,810000,932000,1.59,69.09,14468.99,14325.02,,,
11/08/2021,800000,925000,1.59,69.25,14449.89,14306.11,,,
10/08/2021,800000,925000,1.59,68.29,14449.89,14306.11,,,
09/08/2021,795000,921000,1.59,66.48,14440.85,14297.16,,,
08/08/2021,816000,931000,1.59,68.28,14413.71,14270.29,,,
07/08/2021,816000,931000,1.59,68.28,14413.71,14270.29,,,
06/08/2021,832000,939000,1.59,68.28,14413.71,14270.29,,,
05/08/2021,834000,941000,1.59,69.09,14395.62,14252.38,,,
04/08/2021,836000,943000,1.59,68.15,14433.81,14290.19,,,
03/08/2021,842000,948000,1.59,70.56,14528.28,14383.72,,,
02/08/2021,843000,948000,1.59,71.26,14534.31,14389.69,,,
01/08/2021,843000,948000,1.59,73.95,14570.0,14426.0,,,
31/07/2021,843000,948000,1.52,73.95,14570.0,14426.0,31.0,7.0,2021.0
30/07/2021,850000,953000,1.52,73.95,14570.0,14426.0,30.0,7.0,2021.0
29/07/2021,842000,945000,1.52,73.62,14570.0,14426.0,29.0,7.0,2021.0
28/07/2021,837000,940000,1.52,72.39,14561.0,14417.0,28.0,7.0,2021.0
27/07/2021,837000,940000,1.52,71.65,14566.0,14422.0,27.0,7.0,2021.0
26/07/2021,839000,942000,1.52,71.91,14574.0,14429.0,26.0,7.0,2021.0
25/07/2021,840000,943000,1.52,72.07,14581.0,14435.0,25.0,7.0,2021.0
24/07/2021,840000,943000,1.52,72.07,14581.0,14435.0,24.0,7.0,2021.0
23/07/2021,843000,946000,1.52,72.07,14581.0,14435.0,23.0,7.0,2021.0
22/07/2021,843000,946000,1.52,71.91,14627.0,14481.0,22.0,7.0,2021.0
21/07/2021,844000,947000,1.52,70.3,14597.0,14451.0,21.0,7.0,2021.0
20/07/2021,847000,950000,1.52,67.42,14590.0,14444.0,20.0,7.0,2021.0
19/07/2021,847000,950000,1.52,66.42,14590.0,14444.0,19.0,7.0,2021.0
18/07/2021,846000,949000,1.52,71.81,14576.0,14430.0,18.0,7.0,2021.0
17/07/2021,846000,949000,1.52,71.81,14576.0,14430.0,17.0,7.0,2021.0
16/07/2021,854000,956000,1.52,71.81,14576.0,14430.0,16.0,7.0,2021.0
15/07/2021,850000,953000,1.52,71.65,14565.0,14421.0,15.0,7.0,2021.0
14/07/2021,840000,945000,1.52,73.13,14558.0,14414.0,14.0,7.0,2021.0
13/07/2021,841000,946000,1.52,75.25,14558.0,14414.0,13.0,7.0,2021.0
12/7/2021,845000,950000,1.52,74.1,14540.0,14396.0,12.0,7.0,2021.0
11/7/2021,845000,950000,1.52,74.56,14540.0,14396.0,11.0,7.0,2021.0
10/7/2021,845000,950000,1.52,74.56,14540.0,14396.0,10.0,7.0,2021.0
9/7/2021,842000,947000,1.52,74.56,14540.0,14396.0,9.0,7.0,2021.0
8/7/2021,840000,945000,1.52,72.94,14540.0,14396.0,8.0,7.0,2021.0
7/7/2021,835000,940000,1.52,72.2,14540.0,14396.0,7.0,7.0,2021.0
6/7/2021,834000,939000,1.52,73.37,14388.0,14244.0,6.0,7.0,2021.0
5/7/2021,836000,941000,1.52,76.25,14436.0,14292.0,5.0,7.0,2021.0
4/7/2021,837000,942000,1.52,75.14,14592.0,14446.0,4.0,7.0,2021.0
3/7/2021,837000,942000,1.52,75.16,14008.0,13868.0,3.0,7.0,2021.0
2/7/2021,830000,935000,1.52,75.16,14008.0,13868.0,2.0,7.0,2021.0
1/7/2021,827000,932000,1.52,75.23,14008.0,13868.0,1.0,7.0,2021.0
30/06/2021,822000,927000,1.33,73.47,14568.0,14424.0,30.0,6.0,2021.0
29/06/2021,827000,932000,1.33,72.98,14544.0,14400.0,29.0,6.0,2021.0
28/06/2021,828000,933000,1.33,72.91,14519.0,14375.0,28.0,6.0,2021.0
27/06/2021,829000,934000,1.33,74.05,14534.0,14390.0,27.0,6.0,2021.0
26/06/2021,829000,934000,1.33,74.05,14534.0,14390.0,26.0,6.0,2021.0
25/06/2021,828000,932000,1.33,74.05,14534.0,14390.0,25.0,6.0,2021.0
24/06/2021,828000,932000,1.33,73.3,14526.0,14382.0,24.0,6.0,2021.0
23/06/2021,827000,930000,1.33,73.08,14493.0,14349.0,23.0,6.0,2021.0
22/06/2021,829000,932000,1.33,73.06,14525.0,14381.0,22.0,6.0,2021.0
21/06/2021,820000,820000,1.33,73.66,14475.0,14331.0,21.0,6.0,2021.0
20/06/2021,822000,920000,1.33,71.64,14450.0,14306.0,20.0,6.0,2021.0
19/06/2021,822000,920000,1.33,71.64,14450.0,14306.0,19.0,6.0,2021.0
18/06/2021,822000,920000,1.33,71.64,14450.0,14306.0,18.0,6.0,2021.0
17/06/2021,833000,928000,1.33,71.04,14328.0,14186.0,17.0,6.0,2021.0
16/06/2021,850000,940000,1.33,72.15,14315.0,14173.0,16.0,6.0,2021.0
15/06/2021,853000,943000,1.33,72.12,14293.0,14151.0,15.0,6.0,2021.0
14/06/2021,855000,945000,1.33,70.88,14277.0,14135.0,14.0,6.0,2021.0
13/06/2021,858000,948000,1.33,70.91,14554.0,14410.0,13.0,6.0,2021.0
12/6/2021,858000,948000,1.33,70.91,14554.0,14410.0,12.0,6.0,2021.0
11/6/2021,868000,957000,1.33,70.91,14554.0,14410.0,11.0,6.0,2021.0
10/6/2021,865000,954000,1.33,70.29,14554.0,14410.0,10.0,6.0,2021.0
9/6/2021,868000,957000,1.33,69.96,14554.0,14410.0,9.0,6.0,2021.0
8/6/2021,871000,960000,1.33,70.05,14554.0,14410.0,8.0,6.0,2021.0
7/6/2021,870000,959000,1.33,69.23,14554.0,14410.0,7.0,6.0,2021.0
6/6/2021,871000,960000,1.33,69.62,14511.0,14367.0,6.0,6.0,2021.0
5/6/2021,871000,960000,1.33,69.62,14511.0,14367.0,5.0,6.0,2021.0
4/6/2021,860000,949000,1.33,69.62,14606.0,14460.0,4.0,6.0,2021.0
3/6/2021,875000,964000,1.33,68.81,13996.0,13856.0,3.0,6.0,2021.0
2/6/2021,871000,961000,1.33,68.83,13996.0,13856.0,2.0,6.0,2021.0
1/6/2021,875000,965000,1.33,67.72,13996.0,13856.0,1.0,6.0,2021.0
31/05/2021,875000,965000,1.68,66.96,14382.0,14238.0,31.0,5.0,2021.0
30/05/2021,875000,965000,1.68,66.59,14384.0,14240.0,30.0,5.0,2021.0
29/05/2021,875000,965000,1.68,66.32,14384.0,14240.0,29.0,5.0,2021.0
28/05/2021,872000,962000,1.68,66.32,14384.0,14240.0,28.0,5.0,2021.0
27/05/2021,872000,962000,1.68,66.85,14407.0,14263.0,27.0,5.0,2021.0
26/05/2021,865000,955000,1.68,66.21,14434.0,14290.0,26.0,5.0,2021.0
25/05/2021,865000,955000,1.68,66.07,14434.0,14290.0,25.0,5.0,2021.0
24/05/2021,869000,959000,1.68,66.05,14447.0,14303.0,24.0,5.0,2021.0
23/05/2021,868000,958000,1.68,63.58,14468.0,14324.0,23.0,5.0,2021.0
22/05/2021,868000,958000,1.68,63.58,14468.0,14324.0,22.0,5.0,2021.0
21/05/2021,867000,957000,1.68,63.58,14468.0,14324.0,21.0,5.0,2021.0
20/05/2021,857000,947000,1.68,62.05,14385.0,14241.0,20.0,5.0,2021.0
19/05/2021,858000,948000,1.68,63.36,14372.0,14229.0,19.0,5.0,2021.0
18/05/2021,857000,947000,1.68,65.49,14355.0,14213.0,18.0,5.0,2021.0
17/05/2021,842000,937000,1.68,66.27,14274.0,14132.0,17.0,5.0,2021.0
16/05/2021,837000,933000,1.68,65.37,14269.0,14127.0,16.0,5.0,2021.0
15/05/2021,837000,933000,1.68,65.37,14269.0,14127.0,15.0,5.0,2021.0
14/05/2021,837000,933000,1.68,65.37,14269.0,14127.0,14.0,5.0,2021.0
13/05/2021,837000,933000,1.68,63.82,14269.0,14127.0,13.0,5.0,2021.0
12/5/2021,837000,933000,1.68,66.08,14637.0,14491.0,12.0,5.0,2021.0
11/5/2021,837000,933000,1.68,65.28,14637.0,14491.0,11.0,5.0,2021.0
10/5/2021,841000,937000,1.68,64.92,14637.0,14491.0,10.0,5.0,2021.0
9/5/2021,841000,937000,1.68,64.9,14637.0,14491.0,9.0,5.0,2021.0
8/5/2021,841000,937000,1.68,64.9,14637.0,14491.0,8.0,5.0,2021.0
7/5/2021,838000,934000,1.68,64.9,14637.0,14491.0,7.0,5.0,2021.0
6/5/2021,829000,926000,1.68,64.71,14503.0,14359.0,6.0,5.0,2021.0
5/5/2021,825000,922000,1.68,65.63,14503.0,14359.0,5.0,5.0,2021.0
4/5/2021,833000,930000,1.68,65.69,14657.0,14511.0,4.0,5.0,2021.0
3/5/2021,822000,921000,1.68,64.49,14443.0,14299.0,3.0,5.0,2021.0
